pozycja;ilosc;czas ca³kowity(ms);czas/ilosc(ms)
444;1000;72;0.072
445;1000;72;0.072
446;1000;31;0.031
447;1000;90;0.09
448;1000;25;0.025
449;1000;5;0.005
450;1000;75;0.075
451;1000;23;0.023
452;1000;73;0.073
453;1000;8;0.008
454;1000;71;0.071
455;1000;41;0.041
456;1000;73;0.073
457;1000;16;0.016
458;1000;76;0.076
459;1000;23;0.023
460;1000;72;0.072
461;1000;68;0.068
462;1000;10;0.01
463;1000;70;0.07
464;1000;71;0.071
465;1000;34;0.034
466;1000;13;0.013
467;1000;69;0.069
468;1000;16;0.016
469;1000;63;0.063
470;1000;36;0.036
471;1000;48;0.048
472;1000;83;0.083
473;1000;70;0.07
474;1000;16;0.016
475;1000;10;0.01
476;1000;7;0.007
477;1000;47;0.047
478;1000;36;0.036
479;1000;90;0.09
480;1000;36;0.036
481;1000;71;0.071
482;1000;2;0.002
483;1000;95;0.095
484;1000;91;0.091
485;1000;54;0.054
486;1000;53;0.053
487;1000;84;0.084
488;1000;25;0.025
489;1000;76;0.076
490;1000;15;0.015
491;1000;76;0.076
492;1000;73;0.073
493;1000;40;0.04
494;1000;34;0.034
495;1000;61;0.061
496;1000;12;0.012
497;1000;13;0.013
498;1000;67;0.067
499;1000;24;0.024
500;1000;40;0.04
501;1000;10;0.01
502;1000;41;0.041
503;1000;49;0.049
504;1000;76;0.076
505;1000;59;0.059
506;1000;45;0.045
507;1000;75;0.075
508;1000;67;0.067
509;1000;78;0.078
510;1000;40;0.04
511;1000;24;0.024
512;1000;75;0.075
513;1000;48;0.048
514;1000;72;0.072
515;1000;71;0.071
516;1000;51;0.051
517;1000;72;0.072
518;1000;1;0.001
519;1000;84;0.084
520;1000;11;0.011
521;1000;14;0.014
522;1000;87;0.087
523;1000;37;0.037
524;1000;27;0.027
525;1000;59;0.059
526;1000;2;0.002
527;1000;75;0.075
528;1000;23;0.023
529;1000;80;0.08
530;1000;72;0.072
531;1000;41;0.041
532;1000;34;0.034
533;1000;47;0.047
534;1000;22;0.022
535;1000;75;0.075
536;1000;30;0.03
537;1000;19;0.019
538;1000;77;0.077
539;1000;75;0.075
540;1000;35;0.035
541;1000;76;0.076
542;1000;23;0.023
543;1000;9;0.009
544;1000;10;0.01
545;1000;75;0.075
546;1000;67;0.067
547;1000;64;0.064
548;1000;9;0.009
549;1000;21;0.021
550;1000;8;0.008
551;1000;9;0.009
552;1000;79;0.079
553;1000;82;0.082
554;1000;7;0.007
555;1000;37;0.037
556;1000;23;0.023
557;1000;30;0.03
558;1000;43;0.043
559;1000;11;0.011
560;1000;15;0.015
561;1000;51;0.051
562;1000;3;0.003
563;1000;77;0.077
564;1000;74;0.074
565;1000;35;0.035
566;1000;14;0.014
567;1000;73;0.073
568;1000;74;0.074
569;1000;8;0.008
570;1000;74;0.074
571;1000;77;0.077
572;1000;11;0.011
573;1000;37;0.037
574;1000;67;0.067
575;1000;81;0.081
576;1000;62;0.062
577;1000;74;0.074
578;1000;15;0.015
579;1000;22;0.022
580;1000;20;0.02
581;1000;40;0.04
582;1000;9;0.009
583;1000;15;0.015
584;1000;9;0.009
585;1000;72;0.072
586;1000;55;0.055
587;1000;80;0.08
588;1000;60;0.06
589;1000;76;0.076
590;1000;73;0.073
591;1000;2;0.002
592;1000;70;0.07
593;1000;82;0.082
594;1000;57;0.057
595;1000;55;0.055
596;1000;48;0.048
597;1000;80;0.08
598;1000;71;0.071
599;1000;51;0.051
600;1000;47;0.047
601;1000;73;0.073
602;1000;54;0.054
603;1000;49;0.049
604;1000;72;0.072
605;1000;76;0.076
606;1000;52;0.052
607;1000;73;0.073
608;1000;7;0.007
609;1000;75;0.075
610;1000;75;0.075
611;1000;71;0.071
612;1000;0;0
613;1000;23;0.023
614;1000;90;0.09
615;1000;19;0.019
616;1000;32;0.032
617;1000;16;0.016
618;1000;27;0.027
619;1000;77;0.077
620;1000;64;0.064
621;1000;72;0.072
622;1000;33;0.033
623;1000;68;0.068
624;1000;27;0.027
625;1000;73;0.073
626;1000;76;0.076
627;1000;9;0.009
628;1000;72;0.072
629;1000;25;0.025
630;1000;80;0.08
631;1000;12;0.012
632;1000;6;0.006
633;1000;74;0.074
634;1000;26;0.026
635;1000;7;0.007
636;1000;88;0.088
637;1000;73;0.073
638;1000;75;0.075
639;1000;78;0.078
640;1000;39;0.039
641;1000;72;0.072
642;1000;77;0.077
643;1000;0;0
644;1000;33;0.033
645;1000;73;0.073
646;1000;78;0.078
647;1000;3;0.003
648;1000;76;0.076
649;1000;77;0.077
650;1000;75;0.075
651;1000;25;0.025
652;1000;73;0.073
653;1000;87;0.087
654;1000;16;0.016
655;1000;72;0.072
656;1000;74;0.074
657;1000;15;0.015
658;1000;69;0.069
659;1000;15;0.015
660;1000;13;0.013
661;1000;74;0.074
662;1000;73;0.073
663;1000;77;0.077
664;1000;14;0.014
665;1000;42;0.042
666;1000;25;0.025
667;1000;72;0.072
668;1000;37;0.037
669;1000;27;0.027
670;1000;0;0
671;1000;75;0.075
672;1000;20;0.02
673;1000;73;0.073
674;1000;56;0.056
675;1000;15;0.015
676;1000;85;0.085
677;1000;15;0.015
678;1000;14;0.014
679;1000;11;0.011
680;1000;90;0.09
681;1000;72;0.072
682;1000;76;0.076
683;1000;51;0.051
684;1000;21;0.021
685;1000;72;0.072
686;1000;47;0.047
687;1000;74;0.074
688;1000;10;0.01
689;1000;3;0.003
690;1000;50;0.05
691;1000;47;0.047
692;1000;11;0.011
693;1000;28;0.028
694;1000;76;0.076
695;1000;37;0.037
696;1000;73;0.073
697;1000;76;0.076
698;1000;81;0.081
699;1000;21;0.021
700;1000;72;0.072
701;1000;15;0.015
702;1000;15;0.015
703;1000;34;0.034
704;1000;73;0.073
705;1000;8;0.008
706;1000;4;0.004
707;1000;66;0.066
708;1000;59;0.059
709;1000;13;0.013
710;1000;73;0.073
711;1000;29;0.029
712;1000;33;0.033
713;1000;74;0.074
714;1000;55;0.055
715;1000;31;0.031
716;1000;49;0.049
717;1000;3;0.003
718;1000;70;0.07
719;1000;93;0.093
720;1000;81;0.081
721;1000;16;0.016
722;1000;42;0.042
723;1000;73;0.073
724;1000;82;0.082
725;1000;71;0.071
726;1000;12;0.012
727;1000;73;0.073
728;1000;37;0.037
729;1000;72;0.072
730;1000;17;0.017
731;1000;73;0.073
732;1000;32;0.032
733;1000;71;0.071
734;1000;41;0.041
735;1000;53;0.053
736;1000;77;0.077
737;1000;2;0.002
738;1000;74;0.074
739;1000;74;0.074
740;1000;45;0.045
741;1000;76;0.076
742;1000;43;0.043
743;1000;10;0.01
744;1000;78;0.078
745;1000;10;0.01
746;1000;3;0.003
747;1000;72;0.072
748;1000;76;0.076
749;1000;12;0.012
750;1000;77;0.077
751;1000;57;0.057
752;1000;73;0.073
753;1000;57;0.057
754;1000;26;0.026
755;1000;9;0.009
756;1000;35;0.035
757;1000;73;0.073
758;1000;18;0.018
759;1000;85;0.085
760;1000;25;0.025
761;1000;53;0.053
762;1000;4;0.004
763;1000;72;0.072
764;1000;70;0.07
765;1000;58;0.058
766;1000;72;0.072
767;1000;71;0.071
768;1000;83;0.083
769;1000;71;0.071
770;1000;54;0.054
771;1000;76;0.076
772;1000;21;0.021
773;1000;79;0.079
774;1000;39;0.039
775;1000;80;0.08
776;1000;40;0.04
777;1000;8;0.008
778;1000;17;0.017
